date,issue,source,source_label,candidate,reaction_count,reaction_score,content_count,comment_count,basis,confidence,data_type,note
2026-01-02,주거,video_post,영상·게시글,정원오,61,49.0,4,57,"36만호·31만호, 공급 속도전, 전월세 이슈 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-01-02,지하화,comment,댓글,오세훈,114,48.0,0,114,"경부선 지하화, 지하도시고속도로 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-01-02,지하화,comment,댓글,정원오,73,51.0,0,73,"경부선 지하화, 지하도시고속도로 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-01-02,지하화,community_x,커뮤니티/X,오세훈,81,52.0,6,75,"경부선 지하화, 지하도시고속도로 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-01-02,지하화,community_x,커뮤니티/X,정원오,55,52.0,4,51,"경부선 지하화, 지하도시고속도로 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-01-02,지하화,news,뉴스,오세훈,170,53.0,8,162,"경부선 지하화, 지하도시고속도로 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-01-02,지하화,news,뉴스,정원오,147,55.0,7,140,"경부선 지하화, 지하도시고속도로 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-01-02,지하화,video_post,영상·게시글,오세훈,41,51.0,2,39,"경부선 지하화, 지하도시고속도로 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-01-02,지하화,video_post,영상·게시글,정원오,31,51.0,2,29,"경부선 지하화, 지하도시고속도로 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-01-02,청년정책,comment,댓글,오세훈,139,52.0,0,139,"X/SNS 확산, 청년수당·청년문화 정책 노출 기반",낮음~중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-01-02,청년정책,comment,댓글,정원오,85,52.0,0,85,"X/SNS 확산, 청년수당·청년문화 정책 노출 기반",낮음~중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-01-02,청년정책,community_x,커뮤니티/X,오세훈,102,49.0,8,94,"X/SNS 확산, 청년수당·청년문화 정책 노출 기반",낮음~중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-01-02,청년정책,community_x,커뮤니티/X,정원오,85,51.0,7,78,"X/SNS 확산, 청년수당·청년문화 정책 노출 기반",낮음~중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-01-02,청년정책,news,뉴스,오세훈,139,52.0,6,133,"X/SNS 확산, 청년수당·청년문화 정책 노출 기반",낮음~중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-01-02,청년정책,news,뉴스,정원오,96,55.0,4,92,"X/SNS 확산, 청년수당·청년문화 정책 노출 기반",낮음~중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-01-02,청년정책,video_post,영상·게시글,오세훈,83,52.0,5,78,"X/SNS 확산, 청년수당·청년문화 정책 노출 기반",낮음~중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-01-02,청년정책,video_post,영상·게시글,정원오,75,53.0,4,71,"X/SNS 확산, 청년수당·청년문화 정책 노출 기반",낮음~중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-01-02,한강,comment,댓글,오세훈,178,47.0,0,178,"한강버스·한강 프로젝트 노출, 관련 비판·방어 반응 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-01-02,한강,comment,댓글,정원오,155,46.0,0,155,"한강버스·한강 프로젝트 노출, 관련 비판·방어 반응 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-01-02,한강,community_x,커뮤니티/X,오세훈,76,49.0,6,70,"한강버스·한강 프로젝트 노출, 관련 비판·방어 반응 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-01-02,한강,community_x,커뮤니티/X,정원오,89,52.0,7,82,"한강버스·한강 프로젝트 노출, 관련 비판·방어 반응 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-01-02,한강,news,뉴스,오세훈,163,54.0,7,156,"한강버스·한강 프로젝트 노출, 관련 비판·방어 반응 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-01-02,한강,news,뉴스,정원오,133,54.0,6,127,"한강버스·한강 프로젝트 노출, 관련 비판·방어 반응 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-01-02,한강,video_post,영상·게시글,오세훈,91,51.0,5,86,"한강버스·한강 프로젝트 노출, 관련 비판·방어 반응 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-01-02,한강,video_post,영상·게시글,정원오,67,51.0,4,63,"한강버스·한강 프로젝트 노출, 관련 비판·방어 반응 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-01-03,GTX,comment,댓글,오세훈,62,48.0,0,62,"GTX-D 연장, GTX-A 패스·광역철도 언급 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-01-03,GTX,comment,댓글,정원오,57,49.0,0,57,"GTX-D 연장, GTX-A 패스·광역철도 언급 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-01-03,GTX,community_x,커뮤니티/X,오세훈,77,49.0,6,71,"GTX-D 연장, GTX-A 패스·광역철도 언급 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-01-03,GTX,community_x,커뮤니티/X,정원오,62,49.0,5,57,"GTX-D 연장, GTX-A 패스·광역철도 언급 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-01-03,GTX,news,뉴스,오세훈,138,51.0,6,132,"GTX-D 연장, GTX-A 패스·광역철도 언급 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-01-03,GTX,news,뉴스,정원오,109,54.0,5,104,"GTX-D 연장, GTX-A 패스·광역철도 언급 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-01-03,GTX,video_post,영상·게시글,오세훈,31,49.0,2,29,"GTX-D 연장, GTX-A 패스·광역철도 언급 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-01-03,GTX,video_post,영상·게시글,정원오,31,48.0,2,29,"GTX-D 연장, GTX-A 패스·광역철도 언급 기반",중간,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-01-03,교통,comment,댓글,오세훈,186,52.0,0,186,"정원오 30분 통근·동부선, 오세훈 교통 대동맥 보도 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-01-03,교통,comment,댓글,정원오,168,51.0,0,168,"정원오 30분 통근·동부선, 오세훈 교통 대동맥 보도 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-01-03,교통,community_x,커뮤니티/X,오세훈,153,54.0,12,141,"정원오 30분 통근·동부선, 오세훈 교통 대동맥 보도 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-01-03,교통,community_x,커뮤니티/X,정원오,146,53.0,12,134,"정원오 30분 통근·동부선, 오세훈 교통 대동맥 보도 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-01-03,교통,news,뉴스,오세훈,307,55.0,14,293,"정원오 30분 통근·동부선, 오세훈 교통 대동맥 보도 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-01-03,교통,news,뉴스,정원오,255,57.0,11,244,"정원오 30분 통근·동부선, 오세훈 교통 대동맥 보도 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-01-03,교통,video_post,영상·게시글,오세훈,161,53.0,10,151,"정원오 30분 통근·동부선, 오세훈 교통 대동맥 보도 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-01-03,교통,video_post,영상·게시글,정원오,160,54.0,10,150,"정원오 30분 통근·동부선, 오세훈 교통 대동맥 보도 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-01-03,도시개발,comment,댓글,오세훈,192,47.0,0,192,"공간대전환, 용산, 감사의 정원, 광화문 공간 논란 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-01-03,도시개발,comment,댓글,정원오,159,45.0,0,159,"공간대전환, 용산, 감사의 정원, 광화문 공간 논란 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-01-03,도시개발,community_x,커뮤니티/X,오세훈,96,49.0,8,88,"공간대전환, 용산, 감사의 정원, 광화문 공간 논란 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-01-03,도시개발,community_x,커뮤니티/X,정원오,115,51.0,9,106,"공간대전환, 용산, 감사의 정원, 광화문 공간 논란 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-01-03,도시개발,news,뉴스,오세훈,315,54.0,14,301,"공간대전환, 용산, 감사의 정원, 광화문 공간 논란 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
2026-01-03,도시개발,news,뉴스,정원오,287,56.0,13,274,"공간대전환, 용산, 감사의 정원, 광화문 공간 논란 기반",높음,public_online_reaction_demo_seed,이 수치는 실제 지지율·득표율·선거 결과 예측이 아니라 공개 온라인 반응 데모용 수치입니다.
